label,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92
0,0.005,0.085,0.23,0.38,0.17,0.085,0.045,0,0,0,0.985,0.015,0,0,0,0,0,0,0,0,0.04,0.125,0.405,0.28,0.14,0.01,0,0,0,0,3.86714,-8.44557,2.24112,45.4762,36.1111,41.0638,2.28242,2.35811,1.89128,0.209697,0.216212,0.175131,0.457927,0.464985,0.418487,0.399397,0.56453,0.563623,0.562112,0.56,0.557288,0.553979,0.550077,0.545586,0.540511,0.534857,0.52863,0.521837,0.434829,0.614612,0.613625,0.611981,0.609681,0.606728,0.603126,0.598878,0.593988,0.588462,0.582307,0.575528,0.568132,0.376318,0.531909,0.531055,0.529631,0.527641,0.525086,0.521968,0.518292,0.51406,0.509278,0.503951,0.498084,0.491683,-0.784452,0.625194,-0.574124,-0.184961,0.205594,0.224855,10.2556
0,0.005,0.085,0.265,0.39,0.155,0.065,0.035,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0.025,0.115,0.395,0.31,0.15,0.005,0,0,0,0,3.6532,-8.49664,2.41473,47.1053,36.7308,41.4894,2.24949,2.45606,1.75667,0.206858,0.220309,0.1582,0.454817,0.469371,0.397743,0.396176,0.559978,0.559078,0.55758,0.555485,0.552794,0.549512,0.545642,0.541187,0.536152,0.530544,0.524367,0.517629,0.435647,0.615768,0.614779,0.613132,0.610827,0.607869,0.60426,0.600004,0.595105,0.589569,0.583402,0.57661,0.569201,0.366805,0.518462,0.517629,0.516242,0.514302,0.511811,0.508773,0.505189,0.501064,0.496403,0.491211,0.485492,0.479253,-0.756635,0.673614,-0.643517,-0.110513,0.237817,0.193116,10.1915
0,0.01,0.105,0.2,0.445,0.12,0.08,0.035,0.005,0,0,0.985,0.01,0.005,0,0,0,0,0,0,0,0.04,0.105,0.375,0.315,0.155,0.01,0,0,0,0,3.6763,-8.5037,2.48825,43.4091,39.3878,42.0455,2.17195,2.7,1.91467,0.209122,0.243593,0.172747,0.457298,0.493551,0.415629,0.399178,0.564221,0.563315,0.561805,0.559694,0.556983,0.553676,0.549776,0.545288,0.540215,0.534564,0.528341,0.521552,0.445454,0.62963,0.628618,0.626933,0.624577,0.621553,0.617862,0.61351,0.608501,0.602841,0.596535,0.58959,0.582013,0.381823,0.53969,0.538823,0.537379,0.53536,0.532767,0.529604,0.525873,0.52158,0.516728,0.511323,0.50537,0.498876,-0.77427,0.660474,-0.626151,-0.221403,0.237934,0.133831,10.2737
0,0,0.05,0.285,0.415,0.14,0.08,0.025,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0.035,0.115,0.42,0.24,0.175,0.015,0,0,0,0,3.6586,-8.5888,2.3637,44.6512,38,43.8636,2.10937,2.39861,1.9141,0.195389,0.21698,0.174079,0.442029,0.465811,0.417228,0.383864,0.542575,0.541703,0.540252,0.538221,0.535615,0.532435,0.528684,0.524368,0.51949,0.514056,0.508071,0.501543,0.429178,0.606625,0.60565,0.604027,0.601757,0.598843,0.595287,0.591094,0.586269,0.580815,0.574739,0.568048,0.560749,0.371967,0.525759,0.524915,0.523508,0.521541,0.519015,0.515933,0.512299,0.508117,0.50339,0.498124,0.492325,0.485999,-0.784991,0.699517,-0.60844,-0.165373,0.337792,0.180337,10.2472
0,0.005,0.085,0.245,0.46,0.105,0.08,0.015,0.005,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0.015,0.14,0.39,0.26,0.19,0.005,0,0,0,0,3.49389,-8.57594,2.49606,45.3659,42.6087,39.375,1.98987,2.43283,1.92112,0.190043,0.220895,0.16942,0.43594,0.469995,0.411606,0.392193,0.554348,0.553458,0.551974,0.5499,0.547237,0.543988,0.540156,0.535746,0.530762,0.52521,0.519096,0.512425,0.439514,0.621234,0.620236,0.618574,0.61625,0.613265,0.609624,0.60533,0.600388,0.594803,0.588581,0.581728,0.574253,0.379024,0.535733,0.534873,0.533439,0.531435,0.528861,0.525721,0.522018,0.517756,0.51294,0.507574,0.501665,0.495218,-0.789326,0.68403,-0.645441,-0.213601,0.265765,0.13675,10.1751
0,0.005,0.135,0.23,0.39,0.13,0.08,0.025,0.005,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0.025,0.125,0.385,0.265,0.175,0.025,0,0,0,0,3.47241,-8.59118,2.44485,48.7179,39.3878,41.5217,2.23044,2.55243,1.9749,0.208459,0.225712,0.175291,0.456573,0.475091,0.418678,0.394779,0.558003,0.557106,0.555613,0.553525,0.550845,0.547574,0.543717,0.539278,0.534261,0.528673,0.522518,0.515803,0.435256,0.615215,0.614227,0.612581,0.610279,0.607323,0.603717,0.599465,0.594571,0.58904,0.582878,0.576092,0.568689,0.374608,0.529491,0.528641,0.527224,0.525243,0.522699,0.519596,0.515936,0.511723,0.506963,0.50166,0.49582,0.489448,-0.765957,0.641536,-0.614041,-0.227892,0.230567,0.178168,10.2461
0,0,0.105,0.21,0.48,0.09,0.095,0.015,0.005,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0.01,0.135,0.395,0.3,0.15,0.01,0,0,0,0,3.48162,-8.55784,2.46421,44.7619,41.9149,42.1739,2.06762,2.29203,1.84111,0.19949,0.205981,0.164128,0.446643,0.453852,0.405128,0.391289,0.553069,0.552181,0.550701,0.548632,0.545975,0.542733,0.53891,0.53451,0.529538,0.523999,0.517898,0.511243,0.428392,0.605513,0.60454,0.60292,0.600655,0.597746,0.594197,0.590011,0.585194,0.57975,0.573686,0.567007,0.559721,0.370829,0.524151,0.523309,0.521906,0.519945,0.517427,0.514355,0.510732,0.506562,0.50185,0.4966,0.490818,0.484511,-0.767399,0.713625,-0.650248,-0.157232,0.343014,0.175833,10.1644
0,0.01,0.115,0.195,0.445,0.12,0.075,0.035,0.005,0,0,0.985,0.015,0,0,0,0,0,0,0,0,0.02,0.115,0.355,0.335,0.16,0.015,0,0,0,0,3.59847,-8.52867,2.57163,48.6486,37.3469,45.1163,2.18175,2.59458,1.87887,0.208259,0.234944,0.168573,0.456354,0.48471,0.410576,0.393903,0.556765,0.55587,0.55438,0.552297,0.549622,0.546359,0.542511,0.538081,0.533076,0.5275,0.521358,0.514659,0.447275,0.632204,0.631188,0.629497,0.627131,0.624094,0.620388,0.616019,0.610989,0.605306,0.598974,0.592,0.584393,0.374776,0.529729,0.528878,0.527461,0.525478,0.522934,0.519829,0.516167,0.511953,0.507191,0.501885,0.496042,0.489668,-0.767816,0.700447,-0.633663,-0.203354,0.308737,0.201261,10.2615
0,0,0.095,0.285,0.415,0.115,0.065,0.025,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0.015,0.165,0.295,0.34,0.16,0.025,0,0,0,0,3.43514,-8.5282,2.61134,47.5,34.6296,39.3617,2.08442,2.5708,1.99131,0.191832,0.228803,0.176985,0.437986,0.478334,0.420696,0.387393,0.547564,0.546684,0.545219,0.54317,0.54054,0.53733,0.533545,0.529189,0.524267,0.518782,0.512743,0.506154,0.43656,0.617058,0.616067,0.614416,0.612107,0.609143,0.605526,0.601261,0.596352,0.590804,0.584624,0.577818,0.570393,0.384728,0.543796,0.542923,0.541468,0.539433,0.53682,0.533633,0.529874,0.525548,0.520659,0.515213,0.509215,0.502671,-0.77522,0.683902,-0.643981,-0.188676,0.273623,0.126283,10.1954
0,0.005,0.115,0.25,0.405,0.125,0.08,0.02,0,0,0,0.985,0.015,0,0,0,0,0,0,0,0,0.035,0.1,0.375,0.325,0.14,0.02,0.005,0,0,0,3.40188,-8.47862,2.54467,46.3415,38.7755,38,2.12964,2.39792,1.93285,0.19668,0.217159,0.179214,0.443487,0.466004,0.423337,0.396258,0.560093,0.559193,0.557694,0.555599,0.552908,0.549625,0.545754,0.541298,0.536262,0.530653,0.524475,0.517735,0.434695,0.614422,0.613435,0.611791,0.609492,0.60654,0.602939,0.598692,0.593804,0.58828,0.582126,0.575349,0.567956,0.388959,0.549777,0.548894,0.547423,0.545366,0.542725,0.539502,0.535702,0.531328,0.526386,0.520879,0.514815,0.5082,-0.748599,0.6933,-0.640287,-0.0960758,0.324128,0.107696,10.1661
0,0.015,0.12,0.22,0.425,0.135,0.07,0.015,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0.125,0.4,0.24,0.205,0.01,0,0,0,0,3.30334,-8.59768,2.5667,42.6667,39.3878,40,2.08067,2.43764,1.9613,0.199511,0.224102,0.171228,0.446667,0.473394,0.413797,0.391237,0.552997,0.552109,0.550629,0.54856,0.545903,0.542662,0.538839,0.53444,0.529469,0.52393,0.51783,0.511176,0.44462,0.628451,0.627442,0.62576,0.623408,0.620389,0.616706,0.612362,0.607362,0.601712,0.595418,0.588486,0.580924,0.379796,0.536825,0.535962,0.534526,0.532517,0.529938,0.526792,0.523081,0.518811,0.513984,0.508608,0.502687,0.496227,-0.734914,0.691141,-0.629693,-0.0955312,0.309752,0.222427,10.1983
0,0,0.11,0.255,0.43,0.1,0.07,0.035,0,0,0,0.985,0.015,0,0,0,0,0,0,0,0,0.015,0.14,0.4,0.27,0.155,0.02,0,0,0,0,3.45617,-8.63277,2.46685,46.5,41.3043,43.7209,2.13554,2.76572,1.88906,0.200455,0.239163,0.169031,0.447722,0.489043,0.411133,0.393815,0.55664,0.555746,0.554257,0.552174,0.549499,0.546237,0.542389,0.537961,0.532957,0.527382,0.521242,0.514544,0.44409,0.627702,0.626693,0.625014,0.622665,0.619649,0.61597,0.611632,0.606638,0.600995,0.594708,0.587784,0.580231,0.37712,0.533043,0.532186,0.53076,0.528765,0.526205,0.52308,0.519396,0.515155,0.510363,0.505024,0.499145,0.492731,-0.753853,0.702647,-0.613805,-0.146771,0.333981,0.216046,10.262
0,0,0.115,0.24,0.36,0.175,0.09,0.02,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0.025,0.135,0.35,0.265,0.21,0.015,0,0,0,0,3.55394,-8.56072,2.60731,46.6667,37.6923,46.9048,2.28765,2.6338,2.10336,0.203864,0.233873,0.18383,0.451513,0.483604,0.428754,0.395201,0.558599,0.557702,0.556207,0.554117,0.551433,0.548159,0.544298,0.539854,0.534832,0.529238,0.523076,0.516355,0.446552,0.631182,0.630168,0.628479,0.626117,0.623085,0.619385,0.615022,0.610001,0.604327,0.598005,0.591043,0.583448,0.388427,0.549025,0.548143,0.546674,0.544619,0.541982,0.538764,0.534969,0.530601,0.525665,0.520167,0.514111,0.507504,-0.764138,0.601294,-0.604295,-0.174985,0.115464,0.221061,10.3765
1,0.12,0.175,0.34,0.085,0.055,0.075,0.045,0.045,0.03,0.03,0.755,0.035,0.04,0.045,0.07,0.055,0,0,0,0,0.04,0.055,0.375,0.31,0.105,0.04,0.065,0.005,0.005,0,3.20734,-5.99049,3.24738,54.2857,73.4615,48,4.60681,5.62175,2.6578,0.413601,0.516674,0.267879,0.643118,0.7188,0.51757,0.47316,0.668792,0.667717,0.665928,0.663425,0.660212,0.656292,0.65167,0.646349,0.640337,0.633638,0.626261,0.618214,0.503615,0.711838,0.710695,0.70879,0.706126,0.702707,0.698534,0.693614,0.687951,0.681551,0.674422,0.66657,0.658005,0.445513,0.629713,0.628701,0.627017,0.62466,0.621635,0.617944,0.613592,0.608582,0.602921,0.596614,0.589668,0.582091,-0.681738,0.463677,-0.528723,-0.555848,0.22647,-0.197742,11.0632
1,0.02,0.305,0.525,0.13,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025,0.4,0.53,0.035,0.01,0,0,0,0,0.744029,-9.03946,2.80927,42.4444,51.3158,33.2759,1.32599,2.37737,1.09483,0.133009,0.212577,0.104326,0.364703,0.461061,0.322996,0.362088,0.511796,0.510974,0.509605,0.50769,0.505231,0.502231,0.498694,0.494622,0.490021,0.484895,0.47925,0.473091,0.435084,0.614972,0.613984,0.612339,0.610038,0.607083,0.603479,0.599228,0.594336,0.588807,0.582648,0.575864,0.568465,0.333304,0.47111,0.470354,0.469093,0.46733,0.465067,0.462306,0.459049,0.455301,0.451066,0.446348,0.441151,0.435482,-0.294576,0.50997,-0.858987,0.18553,0.426329,-0.128795,9.75995
1,0,0.185,0.64,0.13,0.04,0.005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.395,0.53,0.075,0,0,0,0,0,1.46729,-8.78747,2.95741,43.7209,48.2051,34.3636,1.15881,1.57741,0.913089,0.112163,0.150213,0.0859621,0.334907,0.387573,0.293193,0.331288,0.468261,0.467509,0.466256,0.464503,0.462254,0.459509,0.456273,0.452548,0.448338,0.443648,0.438483,0.432848,0.408999,0.578102,0.577174,0.575627,0.573464,0.570686,0.567298,0.563302,0.558703,0.553506,0.547716,0.541339,0.534383,0.308644,0.436255,0.435554,0.434387,0.432754,0.430658,0.428101,0.425086,0.421615,0.417693,0.413324,0.408512,0.403263,-0.649131,0.759747,-0.921812,0.0632419,0.471831,-0.25524,9.58264
1,0.005,0.11,0.56,0.29,0.035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.435,0.485,0.06,0.005,0,0.005,0,0,1.88069,-8.79379,2.78637,38.2353,59.3548,34.4643,1.30528,3.44449,1.14755,0.119241,0.285883,0.114163,0.345313,0.53468,0.337881,0.352254,0.497895,0.497095,0.495763,0.4939,0.491508,0.48859,0.485148,0.481187,0.476711,0.471724,0.466233,0.460241,0.458779,0.648464,0.647422,0.645687,0.643261,0.640146,0.636345,0.631863,0.626704,0.620874,0.614379,0.607227,0.599424,0.359312,0.507873,0.507057,0.505698,0.503797,0.501357,0.498381,0.49487,0.49083,0.486264,0.481177,0.475576,0.469464,-0.703435,0.706534,-0.837344,-0.0967206,0.186235,-0.244501,9.69984
1,0,0.095,0.575,0.27,0.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005,0.015,0.39,0.525,0.045,0.02,0,0,0,0,2.03799,-8.80971,2.87192,44.8837,46.8293,35.1786,1.22631,1.75948,1.09385,0.114546,0.157226,0.107547,0.338446,0.396517,0.327944,0.343547,0.485588,0.484808,0.483509,0.481692,0.479359,0.476513,0.473157,0.469294,0.464928,0.460065,0.454708,0.448865,0.415121,0.586755,0.585813,0.584243,0.582047,0.579228,0.575789,0.571734,0.567066,0.561791,0.555914,0.549442,0.542382,0.333836,0.471863,0.471105,0.469842,0.468077,0.46581,0.463044,0.459783,0.456029,0.451786,0.447061,0.441856,0.436178,-0.733765,0.826706,-0.865336,0.16588,0.463246,-0.074081,9.74597
1,0,0.05,0.46,0.42,0.06,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015,0.35,0.535,0.08,0.01,0.01,0,0,0,2.5868,-8.49912,3.07455,40.8511,53.0556,33.9286,1.27542,2.51035,1.16403,0.117057,0.228896,0.115503,0.342136,0.478431,0.339858,0.353403,0.499519,0.498717,0.49738,0.495511,0.493111,0.490183,0.486731,0.482757,0.478266,0.473263,0.467753,0.461743,0.44931,0.635081,0.63406,0.632361,0.629985,0.626934,0.623211,0.618822,0.613769,0.60806,0.601699,0.594694,0.587052,0.359933,0.50875,0.507933,0.506571,0.504668,0.502224,0.499242,0.495725,0.491678,0.487104,0.482009,0.476397,0.470276,-0.788916,0.81407,-0.885947,-0.00931201,0.277745,-0.363342,9.6644
1,0,0.025,0.43,0.425,0.1,0.02,0,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0,0.03,0.435,0.47,0.04,0.02,0.005,0,0,0,2.80128,-8.50872,2.83634,41.2766,53.0556,34.8214,1.45378,2.71921,1.23166,0.131812,0.237001,0.119229,0.363059,0.486828,0.345296,0.368866,0.521376,0.520538,0.519143,0.517192,0.514688,0.511632,0.508028,0.50388,0.499193,0.493971,0.48822,0.481947,0.448156,0.633449,0.632431,0.630736,0.628366,0.625323,0.62161,0.617232,0.612193,0.606498,0.600153,0.593166,0.585544,0.359388,0.50798,0.507163,0.505804,0.503903,0.501463,0.498486,0.494975,0.490933,0.486366,0.481279,0.475676,0.469563,-0.797966,0.772101,-0.854231,-0.115131,0.199533,-0.290815,9.71336
1,0,0.02,0.43,0.45,0.095,0.005,0,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0,0.025,0.36,0.515,0.085,0.015,0,0,0,0,2.92248,-8.32881,3.09973,42,46.3415,38.5714,1.25503,2.06542,1.21606,0.112772,0.186649,0.114108,0.335816,0.432029,0.337799,0.34223,0.483727,0.48295,0.481656,0.479846,0.477522,0.474687,0.471343,0.467495,0.463146,0.458301,0.452966,0.447145,0.426963,0.603494,0.602525,0.60091,0.598652,0.595753,0.592215,0.588044,0.583243,0.577817,0.571773,0.565116,0.557855,0.34139,0.48254,0.481765,0.480474,0.478668,0.47635,0.473522,0.470187,0.466348,0.46201,0.457177,0.451854,0.446048,-0.845457,0.90467,-0.872624,-0.0599514,0.569901,-0.194077,9.62009
1,0.005,0.065,0.34,0.395,0.145,0.04,0.01,0,0,0,0.95,0.045,0.005,0,0,0,0,0,0,0,0,0.06,0.34,0.495,0.075,0.025,0.005,0,0,0,3.21952,-8.30158,2.87601,42.9545,62.3333,36.2963,1.69729,3.71462,1.41345,0.15505,0.311256,0.134568,0.393764,0.557903,0.366835,0.385589,0.545014,0.544138,0.54268,0.54064,0.538022,0.534828,0.53106,0.526725,0.521825,0.516366,0.510355,0.503797,0.462751,0.654079,0.653028,0.651278,0.64883,0.645688,0.641854,0.637333,0.63213,0.62625,0.619699,0.612484,0.604614,0.369612,0.52243,0.521591,0.520193,0.518238,0.515728,0.512666,0.509055,0.504899,0.500202,0.49497,0.489207,0.482921,-0.831663,0.769793,-0.804792,-0.384715,0.259206,-0.263069,9.79038
1,0,0.02,0.345,0.49,0.125,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015,0.355,0.505,0.105,0.02,0,0,0,0,3.21347,-8.34866,3.07747,42.1739,43.2558,38.7755,1.36618,2.117,1.19692,0.125936,0.179286,0.11515,0.354874,0.423421,0.339338,0.354628,0.501251,0.500445,0.499104,0.497229,0.494821,0.491883,0.488418,0.48443,0.479924,0.474904,0.469375,0.463343,0.424572,0.600115,0.59915,0.597545,0.595299,0.592416,0.588899,0.584751,0.579977,0.574581,0.568571,0.561952,0.554731,0.340574,0.481387,0.480613,0.479325,0.477524,0.475211,0.47239,0.469062,0.465233,0.460905,0.456084,0.450774,0.444981,-0.841743,0.897518,-0.866999,-0.0343446,0.548822,-0.156425,9.75556
1,0,0.01,0.3,0.495,0.135,0.04,0.005,0.015,0,0,0.98,0.02,0,0,0,0,0,0,0,0,0,0.015,0.355,0.535,0.075,0.01,0.005,0.005,0,0,3.61918,-8.06751,3.10669,44.5455,56.4706,33.5088,1.64104,3.21226,1.3072,0.160384,0.280861,0.133902,0.40048,0.529963,0.365926,0.392919,0.555373,0.554481,0.552995,0.550917,0.548249,0.544994,0.541155,0.536737,0.531744,0.526182,0.520056,0.513373,0.451072,0.637571,0.636547,0.634841,0.632455,0.629392,0.625655,0.621249,0.616176,0.610444,0.604059,0.597026,0.589355,0.376999,0.532871,0.532015,0.53059,0.528596,0.526036,0.522912,0.519229,0.51499,0.510199,0.504862,0.498985,0.492573,-0.858761,0.821512,-0.828755,-0.420167,0.354504,-0.272695,9.71904
1,0,0,0.31,0.53,0.115,0.04,0.005,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0,0.03,0.35,0.52,0.09,0.01,0,0,0,0,3.46819,-8.36727,2.95369,43.4091,46.3415,34.5455,1.33202,2.26218,1.16814,0.123387,0.197287,0.110756,0.351265,0.44417,0.3328,0.357334,0.505077,0.504265,0.502914,0.501024,0.498597,0.495637,0.492146,0.488128,0.483587,0.478528,0.472957,0.46688,0.43333,0.612492,0.611508,0.60987,0.607578,0.604635,0.601045,0.596812,0.591939,0.586433,0.580298,0.573542,0.566172,0.346736,0.490096,0.489309,0.487998,0.486164,0.483809,0.480937,0.477549,0.47365,0.469244,0.464335,0.45893,0.453032,-0.877829,0.88534,-0.852986,-0.213789,0.456561,-0.10045,9.80196
1,0,0,0.265,0.56,0.115,0.045,0.015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.32,0.57,0.06,0.015,0,0.005,0,0,3.69392,-8.00235,3.13562,43.3333,56.6667,35.1786,1.4204,2.35625,1.18002,0.139541,0.210908,0.117766,0.373552,0.459247,0.34317,0.384709,0.543769,0.542896,0.541441,0.539406,0.536794,0.533607,0.529848,0.525522,0.520634,0.515187,0.50919,0.502647,0.443956,0.627512,0.626504,0.624825,0.622477,0.619462,0.615784,0.611447,0.606455,0.600813,0.594528,0.587607,0.580056,0.364668,0.515442,0.514614,0.513235,0.511306,0.50883,0.505809,0.502246,0.498145,0.493511,0.488349,0.482664,0.476461,-0.865669,0.860832,-0.855624,-0.238123,0.370391,-0.17142,9.66338
1,0,0.01,0.215,0.535,0.22,0.02,0,0,0,0,0.98,0.02,0,0,0,0,0,0,0,0,0,0.03,0.32,0.535,0.1,0.01,0.005,0,0,0,3.7832,-8.13682,3.14537,38.2,54.1667,34.2105,1.38727,2.5988,1.25705,0.125451,0.228883,0.121086,0.354191,0.478417,0.347974,0.367318,0.519188,0.518354,0.516965,0.515022,0.512528,0.509485,0.505896,0.501766,0.497098,0.491898,0.486171,0.479924,0.436589,0.6171,0.616108,0.614457,0.612148,0.609183,0.605566,0.601301,0.596392,0.590844,0.584663,0.577857,0.570431,0.363685,0.514053,0.513227,0.511852,0.509928,0.507459,0.504446,0.500893,0.496803,0.492182,0.487033,0.481363,0.475178,-0.88962,0.845023,-0.833216,-0.308105,0.245509,-0.096989,9.8434
1,0,0.005,0.245,0.57,0.125,0.055,0,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0,0.02,0.28,0.61,0.065,0.02,0.005,0,0,0,3.71322,-8.04552,3.21528,40.8333,46.6667,38.1633,1.37388,2.15695,1.21593,0.127255,0.19497,0.121297,0.356729,0.441554,0.348277,0.369788,0.52268,0.52184,0.520441,0.518486,0.515975,0.512911,0.509298,0.50514,0.500441,0.495206,0.489441,0.483152,0.429224,0.60669,0.605715,0.604092,0.601822,0.598907,0.595351,0.591158,0.586331,0.580877,0.5748,0.568109,0.560808,0.358635,0.506914,0.5061,0.504744,0.502847,0.500412,0.49744,0.493937,0.489904,0.485347,0.48027,0.474678,0.468579,-0.887288,0.869637,-0.860319,-0.254695,0.368668,-0.168321,9.72048
1,0,0.01,0.215,0.54,0.15,0.055,0.02,0.01,0,0,0.965,0.035,0,0,0,0,0,0,0,0,0,0.03,0.305,0.53,0.09,0.025,0.015,0.005,0,0,4.04341,-7.88028,3.38581,38,52.8571,34.2593,1.67753,2.95837,1.44415,0.16074,0.25724,0.145965,0.400924,0.507188,0.382053,0.403938,0.570949,0.570032,0.568504,0.566368,0.563625,0.560279,0.556332,0.55179,0.546657,0.540939,0.534641,0.527771,0.446289,0.630809,0.629796,0.628108,0.625748,0.622717,0.61902,0.61466,0.609641,0.60397,0.597652,0.590694,0.583104,0.390295,0.551664,0.550778,0.549302,0.547238,0.544588,0.541354,0.537541,0.533152,0.528193,0.522667,0.516583,0.509944,-0.886198,0.809902,-0.847208,-0.461405,0.257276,-0.329999,9.82295
1,0,0.005,0.2,0.605,0.16,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.28,0.615,0.06,0.025,0,0,0,0,3.68779,-8.0516,3.1469,41.4894,45.8537,35.5556,1.25875,2.24305,1.10407,0.116983,0.194671,0.113475,0.342028,0.441215,0.336861,0.344767,0.487313,0.48653,0.485226,0.483402,0.481061,0.478205,0.474837,0.47096,0.466579,0.461698,0.456323,0.450459,0.433751,0.613088,0.612103,0.610463,0.608169,0.605223,0.60163,0.597392,0.592515,0.587003,0.580863,0.5741,0.566723,0.343372,0.485342,0.484562,0.483264,0.481448,0.479116,0.476271,0.472917,0.469056,0.464692,0.459831,0.454478,0.448638,-0.879195,0.927315,-0.845927,-0.119861,0.6158,-0.0203389,9.69631
1,0,0.005,0.255,0.47,0.165,0.09,0.01,0.005,0,0,0.96,0.04,0,0,0,0,0,0,0,0,0,0.025,0.36,0.54,0.055,0,0.015,0.005,0,0,4.08817,-7.82601,3.00371,40.4444,50,35.4545,1.73611,3.05837,1.31831,0.160336,0.26459,0.138497,0.40042,0.514383,0.372152,0.394851,0.558105,0.557208,0.555715,0.553627,0.550945,0.547674,0.543817,0.539377,0.534359,0.528769,0.522613,0.515898,0.455351,0.643619,0.642585,0.640863,0.638455,0.635363,0.631591,0.627142,0.622022,0.616235,0.609789,0.60269,0.594945,0.379954,0.537049,0.536186,0.534749,0.532739,0.530159,0.527012,0.5233,0.519027,0.514199,0.50882,0.502896,0.496434,-0.908782,0.817038,-0.846186,-0.572738,0.319025,-0.384004,9.6421
2,0,0.16,0.5,0.255,0.075,0.01,0,0,0,0,0.395,0.01,0,0.01,0.585,0,0,0,0,0,0.005,0.01,0.14,0.18,0.57,0.095,0,0,0,0,1.62376,0.296985,5.49151,37.8846,40.4348,33.7931,1.78304,6.84731,1.97349,0.151564,0.517142,0.164873,0.389313,0.719126,0.406045,0.318466,0.450137,0.449414,0.44821,0.446525,0.444363,0.441725,0.438613,0.435032,0.430985,0.426477,0.421512,0.416095,0.432676,0.611569,0.610586,0.60895,0.606662,0.603724,0.600139,0.595912,0.591047,0.585548,0.579423,0.572678,0.565319,0.361198,0.510538,0.509718,0.508352,0.506441,0.503989,0.500996,0.497467,0.493406,0.488816,0.483703,0.478071,0.471928,-0.612334,0.373816,0.329533,-0.799595,-0.584227,0.748234,9.57777
2,0,0.06,0.085,0.195,0.48,0.145,0.025,0.01,0,0,0.275,0.385,0.15,0.07,0.12,0,0,0,0,0,0.735,0.045,0.015,0.02,0.105,0.065,0.015,0,0,0,5.34015,-0.250827,-4.15379,41.9565,39.7959,36.2264,1.90486,2.4937,5.11262,0.192041,0.211665,0.434461,0.438225,0.460071,0.659137,0.34375,0.485876,0.485096,0.483796,0.481978,0.479643,0.476796,0.473437,0.469572,0.465204,0.460337,0.454978,0.449132,0.311392,0.440139,0.439432,0.438254,0.436608,0.434493,0.431913,0.428871,0.42537,0.421413,0.417004,0.41215,0.406853,0.368622,0.521032,0.520194,0.5188,0.516851,0.514348,0.511294,0.507692,0.503547,0.498863,0.493645,0.487898,0.481628,-0.280692,-0.683691,0.766166,-0.456602,-0.491209,0.871417,9.93636
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.65226,-3.08849,-7.64713,48.25,46.6667,37.1154,0.109997,0.0873547,0.0630878,0.0107937,0.00988134,0.00560221,0.103893,0.0994049,0.0748479,0.266837,0.377163,0.376557,0.375548,0.374137,0.372325,0.370114,0.367507,0.364507,0.361116,0.357338,0.353178,0.34864,0.180824,0.255588,0.255177,0.254493,0.253537,0.252309,0.250811,0.249044,0.247011,0.244713,0.242153,0.239334,0.236259,0.307568,0.434734,0.434036,0.432873,0.431246,0.429158,0.426609,0.423605,0.420146,0.416238,0.411884,0.407088,0.401857,-0.998375,-0.999448,0.998967,0.196103,0.478515,0.0914822,10.0004
